"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202307","5호선","공덕","5","1","1862","1043","5884","6939","20858","31341","32489","79239","16457","40250","13914","16619","15147","16108","17377","14912","18440","15839","17378","14191","18551","15344","22896","18211","43053","29273","63487","46521","24661","22906","20114","13202","20581","12785","15536","11685","6694","6708","951","1587","0","0","0","0","0","0","20230803"
"202307","5호선","광나루(장신대)","3","0","5587","2235","16743","8118","39962","15098","45222","31665","27179","18778","20497","15540","19562","14284","19899","15974","20258","16874","18869","16096","20359","18469","23024","22682","24947","28956","30505","40860","14584","28913","12710","18545","15022","17655","10578","16535","3240","9904","475","2497","0","0","0","0","0","0","20230803"
"202307","5호선","광화문(세종문화회관)","6","4","1336","1184","3461","28933","9267","82510","13260","269254","11921","120488","15842","54247","22833","52378","27739","46497","36279","50225","43217","41195","54864","32694","72104","32212","121954","39004","217015","44500","75815","21124","60394","10037","62897","7763","42475","5795","13464","3121","1525","808","0","3","0","0","0","0","20230803"
"202307","5호선","군자(능동)","76","0","7725","718","11574","5284","33827","9372","47342","25507","21901","17051","13804","11716","13110","11915","14758","13675","14673","14694","13494","15236","14118","16987","16444","21403","20868","31968","25655","53817","14881","34679","13162","21277","13163","18968","10907","18438","5878","11841","1021","5972","0","967","0","0","0","0","20230803"
"202307","5호선","굽은다리(강동구민회관앞)","1","0","7409","777","14760","3052","35911","7180","37621","15277","20720","11433","15905","9468","15089","10635","15870","11444","15112","12812","13018","13382","13479","14534","14125","18630","15110","21909","16388","35427","9253","27108","7466","17333","7346","14129","5029","14987","1730","7328","270","3068","0","0","0","0","0","0","20230803"
"202307","5호선","길동","15","2","4752","687","9502","4632","21875","9203","26949","18436","15701","13655","13891","10225","12962","10725","13907","11730","14042","11509","11818","13219","12856","14231","14400","16251","15742","19708","17675","27083","9049","20792","7091","13037","6742","10716","4973","9770","2119","5475","420","2490","0","0","0","0","0","0","20230803"
"202307","5호선","김포공항","12","1","608","3087","2803","10113","10653","15259","13284","18831","9655","12922","10124","15677","12165","17886","13572","18013","16066","18577","19054","17669","21440","16497","21971","16839","26344","16967","28748","16095","20130","9392","17320","4634","16181","2816","12813","1769","5316","1099","280","494","0","0","0","0","0","0","20230803"
"202307","5호선","까치산","241","11","26862","1686","45383","9016","124148","11204","151851","22561","78199","19072","46320","18570","40782","21701","42419","25722","37426","27207","31354","31673","29872","41775","32595","53055","31983","69969","31315","122863","20399","95869","16184","61730","13760","59645","10789","49644","5226","30982","868","9065","2","381","0","0","0","0","20230803"
"202307","5호선","답십리","20","0","9714","1147","19420","7868","55508","14612","72971","33970","35345","18151","22239","12578","18959","13758","19948","14900","19829","17796","17749","17297","19654","18795","22927","23162","28578","33283","32224","57127","15722","37000","12047","23759","9471","21473","7195","20124","3170","12226","541","4065","0","1","0","0","0","0","20230803"
"202307","5호선","동대문역사문화공원(DDP)","0","0","192","231","573","3077","1395","9941","2427","29601","2980","11806","3190","4118","3232","3235","2795","3394","3175","3531","3627","3328","3953","3226","5650","3752","12067","3792","20830","4018","7947","2634","4279","2018","3512","2246","2452","2266","1212","1483","199","446","0","2","0","0","0","0","20230803"
"202307","5호선","둔촌동","2","0","4554","1050","9792","13788","24739","10875","27468","19480","15907","12133","12124","10959","11979","10202","12676","10744","12680","12686","12662","11173","13968","14037","19148","16040","20907","19859","20543","30649","10400","21826","8231","10881","7151","11668","5559","9409","2388","5433","260","1534","0","0","0","1","0","0","20230803"
"202307","5호선","마곡","5","0","2585","5841","8328","14094","24581","17413","26188","53894","14460","33674","11439","14941","11733","12141","12483","12837","13293","13706","13942","12750","17557","12917","25864","15149","35514","18519","43700","27698","19336","20823","13860","11279","11498","9671","8212","10141","3510","5067","525","2136","0","0","0","0","0","0","20230803"
"202307","5호선","마장","3","1","2573","635","6238","3980","15554","6720","20349","14892","12034","8899","8644","7180","8448","6439","9597","7532","8382","7000","8477","6283","8797","7201","9808","8471","11208","11224","11770","17898","7318","11383","5381","7544","4866","6833","3459","6660","1351","4073","190","1299","0","2","0","0","0","0","20230803"
"202307","5호선","마천","56","0","7258","432","15002","2755","42660","4997","32603","11480","16590","7106","10868","6404","9612","6086","10454","6657","8702","8256","8076","7422","7449","11451","8652","13435","8642","16174","10041","26029","4375","23290","3717","12092","2685","12716","1633","11848","763","7633","103","2685","0","0","0","0","0","0","20230803"
"202307","5호선","마포","4","0","2595","1290","9199","7503","27805","21637","36379","74288","19962","33806","16715","17408","16935","17793","18687","16363","19196","16934","17828","15459","19209","16752","22229","20509","37138","30434","60207","45545","21402","26223","19022","16102","20735","15334","15359","13171","6465","8345","834","2162","0","0","0","0","0","0","20230803"
"202307","5호선","명일","5","0","5837","1304","14308","3455","35659","6807","32919","12772","18392","10094","15942","9956","14044","9763","14998","9335","13605","12089","12399","11867","11865","14141","13153","18531","12527","18896","12485","37636","7872","29238","6427","16020","5666","13613","4365","14103","1811","8082","395","2894","0","20","0","0","0","0","20230803"
"202307","5호선","목동","14","0","9088","1332","21620","5557","58692","17674","71192","27460","34103","21287","23979","15379","22297","14707","22720","17958","22183","21483","20565","20373","20754","23566","22548","30178","27246","44486","28475","77906","15836","53257","13388","31029","14110","29365","15582","26382","4705","15009","672","4711","0","0","0","0","0","0","20230803"
"202307","5호선","미사","22","0","7664","843","23017","7881","68695","12472","64343","25093","31647","21799","23855","18715","21112","17944","23439","20807","22798","19203","20774","23083","24314","22177","25240","29733","27742","42966","29374","64387","18020","65255","17793","35448","18457","27567","15477","25585","7500","17168","1943","5279","1","0","0","0","0","0","20230803"
"202307","5호선","발산","1","0","3975","2666","10760","15520","28348","41494","30303","118955","19110","60097","19596","31509","23012","30292","26577","29954","28931","31461","32080","28568","38366","27503","44675","30748","68824","38681","93815","54370","39690","39067","33969","21650","34856","16733","28418","14917","12159","9264","1734","2897","0","0","0","0","0","0","20230803"
"202307","5호선","방이","1","0","2624","842","7208","4415","18371","8973","17881","25594","11527","13357","9721","9552","9247","8098","10662","11472","11068","10247","9625","11124","11395","11778","12486","13084","15141","19740","21223","21603","10330","16935","8560","9727","10773","8354","11241","6718","2182","4745","231","1180","0","0","0","0","0","0","20230803"
"202307","5호선","방화","22","0","5307","6","11805","4016","27313","5726","25811","13769","15182","8249","12178","6211","11791","6512","11758","7401","10943","8267","9979","9092","10007","10485","10881","12024","11824","14833","10773","22609","5488","19456","4391","12453","3014","11058","2096","11009","937","6763","177","2653","0","242","0","0","0","0","20230803"
"202307","5호선","상일동","69","1","10196","2002","31875","8779","73233","12277","57130","16405","31771","10093","23919","9169","20032","8732","20126","13762","18077","15566","17055","14257","17767","20496","19586","22052","21324","32461","19143","55447","10646","49301","8178","26169","5370","26510","3726","22805","1808","14088","436","6457","1","1225","0","0","0","0","20230803"
"202307","5호선","서대문","8","0","3757","1282","6411","16506","18594","71147","24050","167665","17755","47237","18138","22925","20875","18876","21765","19246","20690","23638","23179","20716","30467","16391","39384","16504","74850","19640","118112","26775","30647","15339","23822","10938","21484","11096","15071","8825","5593","5398","693","1596","0","32","0","0","0","0","20230803"
"202307","5호선","송정","21","0","4056","1215","8335","4251","19214","7298","21848","11796","14618","7897","10985","6385","9918","6806","10216","8234","9319","8009","8905","8245","8812","9727","10781","11304","11804","13479","12945","19088","7399","15641","5685","10174","5073","9769","3852","9186","2052","5662","275","2104","0","0","0","0","0","0","20230803"
"202307","5호선","신금호","40","0","3391","426","7272","3050","20338","7982","27670","13094","15184","8161","9767","5942","9296","6382","10115","7388","9286","8139","8354","8776","8613","10506","10346","12235","10083","17286","10495","26531","7408","17044","5279","10712","4045","10292","3110","9546","1208","5848","209","1943","0","0","0","0","0","0","20230803"
"202307","5호선","신길","51","0","2191","364","4765","1848","16232","4659","24694","14219","10989","5927","6551","2997","5149","3208","5373","3382","4811","4038","4083","4101","4656","4848","5986","6587","8083","11144","12906","20377","4937","11935","3484","9329","3520","9622","2711","9219","1403","6124","183","1808","0","0","0","0","0","0","20230803"
"202307","5호선","신정(은행정)","99","4","13375","711","24193","3744","63483","8538","77054","13657","36045","9104","20780","7888","17093","8529","17514","10115","16219","11480","13274","12536","12502","16191","14144","22097","15564","28039","15743","49028","8489","36118","6377","22539","5349","22425","4176","21419","1720","12793","270","3692","0","0","0","0","0","0","20230803"
"202307","5호선","아차산(어린이대공원후문)","10","0","9753","1515","17291","5730","42940","12393","58753","28102","31305","17235","22687","16397","21004","16693","23180","17233","23627","17252","20568","17676","21011","22818","22413","27054","22665","34363","26268","52650","15678","36883","12177","24030","11034","20453","8096","18312","3426","11153","463","3213","0","1","0","1","0","0","20230803"
"202307","5호선","애오개","47","2","2512","463","5919","5813","18767","9003","25281","26289","12401","13890","8945","6718","9081","6124","9839","6503","9203","8313","8695","7922","9796","8322","11144","9332","14702","13727","22623","22381","8017","13289","5844","8184","4612","7541","3136","7622","1102","4539","148","2230","1","345","0","0","0","0","20230803"
"202307","5호선","양평","2","0","2415","691","7219","3812","24001","9828","29153","37697","13083","14261","8181","6045","7866","5657","8222","5939","8049","6584","7161","6459","7846","6765","10265","8786","16325","12857","31655","23557","8764","15819","5804","10305","4842","9787","3569","9185","1588","5617","211","1630","0","0","0","0","0","0","20230803"
"202307","5호선","여의나루","15","2","1336","1846","2662","17693","5471","41293","8992","71892","5383","28316","5307","20828","6762","19165","9060","20117","10382","22589","13473","22549","17522","22532","27682","22345","50467","25760","63962","29148","30352","20906","37150","13736","32849","9321","25889","5658","10464","2943","998","874","0","0","0","0","0","0","20230803"
"202307","5호선","여의도","2","0","2271","3498","3839","32443","10477","144196","14320","222285","12462","84105","13274","37413","20206","37076","21846","35593","27207","37871","33905","31030","42710","28380","59643","29751","150105","33762","180682","40964","70930","18610","60440","9906","47826","8459","27826","7246","9759","4565","1128","2152","0","0","0","0","0","0","20230803"
"202307","5호선","영등포구청","0","0","1234","736","2898","2362","8381","6946","11872","26214","5588","10622","4339","4352","4676","3779","4755","4281","5109","4782","4558","4421","5566","4492","6817","4810","10736","6795","22553","12763","6899","6717","4991","4153","4458","3932","3210","3715","1561","2269","243","520","0","0","0","0","0","0","20230803"
"202307","5호선","영등포시장","4","0","3157","935","6407","5723","23944","14442","35159","38764","16379","22515","11456","16667","11961","16149","14789","19430","13939","22490","14548","17768","18282","15241","23726","15515","29185","20664","39835","33862","17898","20088","13398","12583","12016","12371","8470","11577","3318","7702","443","1678","0","0","0","0","0","0","20230803"
"202307","5호선","오금","14","0","1306","399","3199","2365","8186","8746","7843","20548","5246","6453","4754","3744","4623","3569","5320","3993","4991","3462","5107","3813","6141","4350","6730","4902","10464","6059","14885","7830","4291","6528","3520","4009","2778","3442","2276","3649","775","2573","102","819","1","1","0","0","0","0","20230803"
"202307","5호선","오목교(목동운동장앞)","6","2","5145","1795","15727","8971","49583","29895","55430","66429","29396","52549","22732","32645","24212","31988","28463","32208","30636","36013","30273","33722","34258","34277","41191","38973","51649","51727","67506","75718","36471","47722","38874","26997","31840","24062","25963","21010","8045","11905","1088","3487","0","0","0","0","0","0","20230803"
"202307","5호선","올림픽공원(한국체대)","0","0","1367","937","5937","4305","11823","6298","11739","10899","8191","8378","7482","7057","7040","6538","8237","7841","7969","7790","8028","8936","9119","9533","9862","8685","10316","9841","10021","10604","5827","7949","7522","5373","9895","4764","5478","3968","1217","2864","92","754","0","0","0","0","0","0","20230803"
"202307","5호선","왕십리(성동구청)","47","0","2287","448","2413","2895","5668","6520","8806","17675","5031","9369","4824","7596","5398","7377","5843","7952","6631","8848","6856","8427","7697","8350","9231","9267","10674","11771","14967","17697","8376","9541","7877","5623","8199","4804","7089","4100","3075","2652","549","1968","2","232","0","0","0","0","20230803"
"202307","5호선","우장산","0","0","7491","858","23448","4883","56553","12728","58831","20495","30430","15547","24637","13868","24277","13581","25228","16732","21975","19818","19752","19982","21791","22728","24434","27052","22405","34669","19765","55619","12573","42033","9345","25101","7621","23388","5950","24421","2052","13958","294","3298","0","0","0","0","0","0","20230803"
"202307","5호선","을지로4가","0","0","584","598","977","6611","2393","19618","3605","43978","3709","18330","4591","11678","6278","11108","7187","10278","8420","9344","9494","7918","10709","7131","13207","7211","26298","7231","38377","7851","14424","4395","9247","2768","8139","2699","5631","2075","2772","1398","349","443","0","0","0","0","0","0","20230803"
"202307","5호선","장한평","32","1","8162","1424","19425","14068","54931","24043","74587","66248","38297","29627","23359","20920","20964","18795","23090","19299","22314","20169","21330","18960","23359","21589","30626","26475","40079","39195","61699","65709","26290","44837","15779","27239","12969","25952","10065","23895","4209","14789","656","4292","0","134","0","0","0","0","20230803"
"202307","5호선","종로3가","48","0","1644","491","2172","6329","3434","15401","5766","43817","7010","36519","9748","30510","13586","33367","19833","31816","21776","31424","26407","27462","31107","25293","35663","26772","44779","30449","59420","35890","34968","19868","33234","11557","37205","8978","30129","7065","15327","4777","1983","1656","0","15","0","0","0","0","20230803"
"202307","5호선","천호(풍납토성)","80","2","7610","2015","12475","14813","29033","19672","36291","41512","23118","37798","21413","29880","25396","30238","28796","30949","30246","34172","31894","31859","37569","34121","43006","35585","51228","43306","55232","57027","37906","39768","35747","22958","27606","20221","20109","17424","9815","10997","1837","3079","0","9","0","0","0","0","20230803"
"202307","5호선","청구","3","0","1681","219","2713","1966","6880","4089","10763","14385","6683","7895","5294","4325","5403","4034","5219","4415","5372","4660","5083","4907","5277","5271","7063","5965","8620","7814","13667","10797","7014","7121","5055","4887","3836","4598","3264","4647","1530","2742","256","882","0","0","0","0","0","0","20230803"
"202307","5호선","충정로(경기대입구)","12","0","997","222","2470","2091","5953","14415","8508","30725","4969","11695","3994","4336","4732","3550","4905","3665","5150","4223","5396","3988","5553","3946","6727","4340","16108","5857","26659","9457","7184","5829","4989","4046","4438","4006","2795","3676","1116","2346","165","635","1","63","0","0","0","0","20230803"
"202307","5호선","하남검단산","16","0","3733","11","9705","3204","23805","5504","19464","10737","11979","9109","10351","8867","8831","8760","9252","10953","9317","10473","8784","9266","10585","12179","11882","10426","12608","13254","12853","16915","8443","16676","7705","10423","6861","9439","4743","8453","1124","5798","114","2436","0","3","0","0","0","0","20230803"
"202307","5호선","하남시청(덕풍?신장)","21","0","5416","158","11839","4323","27593","6788","24409","14173","15725","8961","12893","9009","12410","8439","12967","8089","12288","10714","10608","9647","11256","13010","13278","14452","13770","14774","13952","23096","7793","22333","6355","12292","5277","12455","3254","11343","1266","6836","247","3350","0","0","0","0","0","0","20230803"
"202307","5호선","하남풍산","7","0","1947","264","5506","2438","10799","6893","11085","15378","6850","10159","6451","6229","6339","5553","6284","4840","6218","6068","6294","5571","7150","5625","9043","7466","11375","6767","13411","11239","5859","10394","4156","5637","4190","5126","2467","5328","704","3200","130","1219","0","0","0","0","0","0","20230803"
"202307","5호선","행당","12","0","4502","695","12269","2574","31255","4923","43041","8891","21594","6773","13803","5688","12246","6512","12073","7711","11075","8545","9670","10082","10269","11413","9887","13986","10598","19723","10203","32521","6737","20040","5108","13132","3997","13064","3049","11610","1047","6789","249","1947","0","0","0","0","0","0","20230803"
"202307","5호선","화곡","226","3","23678","1625","44784","10261","118461","15645","144237","32015","72112","27021","44248","19359","40005","19843","42840","23229","39344","26587","32368","29690","31071","36894","34769","49202","37886","66534","37620","122048","22662","88464","17768","54726","14479","52665","11585","45241","4648","28096","741","8449","0","0","0","0","0","0","20230803"
"202307","6호선","고려대(종암)","18","0","4133","865","7711","5464","21389","11751","26679","25663","14799","16762","10192","8695","10099","7942","11870","8903","13165","10513","10998","9267","13111","9982","19086","11696","21457","13873","19662","22219","9475","17776","6953","11294","6513","11561","5464","11792","2563","8419","428","2384","0","68","0","0","0","0","20230803"
"202307","6호선","공덕","132","2","4922","2387","8699","11411","20590","39961","30673","101856","22006","49403","19123","22845","21689","19577","22840","20101","23554","20108","23545","19189","27654","19321","33151","23315","59238","29865","86498","41892","35436","26607","28592","17214","27655","16396","21342","14971","10073","10932","1331","4501","1","152","0","0","0","0","20230803"
"202307","6호선","광흥창(서강)","4","1","3469","1348","8096","5045","19715","15690","26735","34655","16665","20498","12480","12198","12967","9987","14346","10974","12878","11073","11962","10429","13473","11324","15102","12672","22825","16311","31143","24362","14934","17877","9128","10985","8694","10253","6083","9960","2483","6372","368","1658","0","1","0","0","0","0","20230803"
"202307","6호선","구산","2","0","6299","152","11771","2188","30656","5535","37136","7596","20038","5907","13377","5550","12487","6541","12833","7287","11097","8051","9463","8221","10379","9972","11276","13169","9948","14701","9523","21512","5941","20651","4675","10540","4006","9709","3755","8554","1296","5317","163","1580","0","0","0","0","0","0","20230803"
"202307","6호선","녹사평(용산구청)","27","0","1296","558","2006","4291","4657","8943","7176","17194","5667","8694","4621","7190","4723","7048","5849","7927","6593","8871","6738","7776","8570","9127","11149","9782","13678","11698","18265","13712","11670","9792","10752","6336","11718","5136","10756","4608","5620","3078","783","783","0","0","0","0","0","0","20230803"
"202307","6호선","대흥(서강대앞)","5","0","2361","921","5695","4512","15155","14800","22263","32834","13876","19663","10547","12525","10788","10625","13908","13569","14269","14556","12159","11726","14500","12307","16454","13805","23546","17530","25132","24880","13358","16612","10371","10111","11340","8793","9834","9033","3682","6618","514","1864","0","3","0","0","0","0","20230803"
"202307","6호선","독바위","3","4","2526","167","4924","1048","14236","1891","12722","3408","6699","2635","4793","3048","4350","2556","4388","3200","3978","3290","3277","3391","3501","3997","3636","5293","3275","6989","2991","11881","1850","10320","1203","6234","930","5326","634","5220","291","3294","68","1156","0","0","0","0","0","0","20230803"
"202307","6호선","돌곶이","17","3","6905","1783","15405","4600","40626","5836","44491","17697","21748","13871","14580","11528","12948","9062","15177","10202","15508","10581","14458","10164","12473","13102","13923","15960","16407","21704","14286","33052","9875","28443","6372","15945","5653","13590","4499","14666","2096","8753","344","3129","0","9","0","0","0","0","20230803"
"202307","6호선","동묘앞","200","0","5000","952","4782","4904","9841","8374","14941","21810","11617","18733","11368","14943","13666","14826","16826","13765","15505","14619","16318","14864","18497","14521","20316","14309","21543","14763","20842","18983","11692","13925","9219","9435","7756","9341","5717","9204","2685","8444","372","2056","0","103","0","0","0","0","20230803"
"202307","6호선","디지털미디어시티","131","6","6637","3101","17015","12520","49949","31153","52255","71467","28342","30870","17150","12427","15007","11182","15377","12246","14514","13334","13278","13535","15224","15537","19998","21771","34457","29761","48300","47997","21540","36189","11792","21879","9730","20834","9257","19091","7012","11944","681","4605","0","4","0","0","0","0","20230803"
"202307","6호선","마포구청","12","2","6885","2006","14278","7385","40841","14550","56006","34682","32659","19690","21204","13717","19578","12689","20343","16181","19775","16924","17797","15852","18889","18516","21126","20883","26750","28368","36948","43099","18096","31763","12790","21087","12205","17918","10816","18386","7392","12308","674","3043","0","0","0","0","0","0","20230803"
"202307","6호선","망원","13","0","5614","865","10887","5258","26794","9920","37558","33327","24019","32153","17719","23084","17654","25004","22033","26839","21898","29652","21937","27516","23678","30544","26621","32956","31126","39301","40840","49380","27271","34855","23189","19194","22218","16471","17881","13621","9050","9899","1181","2263","0","0","0","0","0","0","20230803"
"202307","6호선","버티고개","1","0","759","453","1948","1305","4904","2475","7361","5094","4556","3423","3652","2527","3120","2239","3272","2503","2927","2973","3038","2948","3258","3496","3509","4201","4586","4744","5953","6846","2992","5152","2036","3402","1508","3348","1358","3114","572","2025","128","555","0","40","0","0","0","0","20230803"
"202307","6호선","보문","38","0","3742","1092","8075","4484","22683","9288","32800","18997","17120","10519","10940","7106","9909","6676","11169","7756","10624","8455","10117","7310","10761","8836","12992","10281","14193","15192","17589","23338","8933","18237","6539","11797","6237","11600","5150","12051","2821","8910","509","2988","0","0","0","0","0","0","20230803"
"202307","6호선","봉화산(서울의료원)","41","1","5808","954","16088","2820","48770","5577","38295","13568","18758","8130","13784","6932","12126","6705","12547","8211","10872","9783","9804","9625","9817","11755","10671","13899","12301","20392","11024","31398","6122","28851","4372","16219","3801","14322","2891","14046","1355","8463","180","2986","1","199","0","0","0","0","20230803"
"202307","6호선","불광","35","2","1806","557","4376","1979","11670","3821","14094","7889","7959","7408","6388","5914","7224","6306","7901","6832","8329","7575","8967","7076","9905","8297","10885","8632","10397","10253","10365","15307","6452","11549","5454","6582","4395","6057","2391","5705","1092","3808","179","1280","0","0","0","0","0","0","20230803"
"202307","6호선","삼각지","5","1","1636","863","3140","6379","8295","14788","13162","26898","9197","12355","6969","8448","8652","7785","10241","8634","10798","9287","11274","8285","13476","8538","16474","8799","23061","11173","29181","15285","12825","9471","10709","6990","10635","6369","8988","6929","4832","4882","683","1327","0","0","0","0","0","0","20230803"
"202307","6호선","상수","47","0","5725","1091","6673","3217","10381","7003","14314","23543","10163","22019","7829","17350","8325","18078","11372","20696","13106","22561","14425","21904","16118","20428","19420","23826","25159","28554","30418","36306","22051","24918","20614","15798","23409","12449","22889","11254","15543","9771","2750","2736","0","0","0","0","0","0","20230803"
"202307","6호선","상월곡(한국과학기술연구원)","4","0","5515","557","9446","2508","24659","3683","29213","12412","15163","7643","9822","5588","9235","5099","9522","6355","8742","6529","7715","6372","7737","8554","8653","10360","8841","13123","9612","20119","6104","17128","3417","9943","4809","9639","2631","9484","1401","6634","163","2017","0","9","0","0","0","0","20230803"
"202307","6호선","새절(신사)","0","0","11517","743","21041","4583","53728","7859","62624","13271","32280","9519","20506","9053","17838","10229","18289","12332","17349","13564","14538","13925","14297","18060","16940","20906","16048","29412","15104","48092","9835","39271","6919","23845","5340","21564","4025","19846","1739","13187","309","4367","0","2","0","0","0","0","20230803"
"202307","6호선","석계","1161","7","9161","1766","20228","5440","49081","7763","54095","12687","28286","10461","19959","9596","16926","11397","18002","13076","16912","14076","15167","14852","14055","18584","15556","24933","15933","31398","14448","51805","10723","42840","7706","24193","6840","22391","5997","20726","3198","13268","573","4353","0","15","0","0","0","0","20230803"
"202307","6호선","신내","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20230803"
"202307","6호선","신당","145","0","6477","1170","4933","7813","7018","14683","11476","37708","9532","22818","8520","13939","10395","11645","12654","10964","11899","12096","12930","10739","13866","9728","18020","11120","21276","14300","26969","20417","16863","20206","15109","10526","15896","8540","18305","8531","7631","9574","1466","2361","0","28","1","1","0","0","20230803"
"202307","6호선","안암(고대병원앞)","11","0","1978","1474","3699","7079","10063","17476","13543","34481","12054","34946","12995","20783","14846","14498","17018","17620","16901","19080","18230","16020","21867","14553","29544","14739","39252","16252","30738","21115","17297","16640","16778","11222","14979","11601","14573","12755","9118","8940","1520","3760","0","120","0","0","0","0","20230803"
"202307","6호선","약수","6","0","1391","309","2006","2372","4659","5892","7443","16020","5956","9203","4562","5261","4562","5433","5554","5229","5760","5338","5566","4878","6032","5656","6828","6167","9267","7862","13670","9753","7189","5868","5257","3550","5456","3245","4699","2965","2435","1925","422","605","0","1","0","0","0","0","20230803"
"202307","6호선","역촌","12","0","2353","390","5904","2497","15928","3166","17299","8674","9184","4522","6708","3776","6088","5064","6628","5490","6138","5401","5811","5297","5240","6119","5365","8741","5485","10875","5704","18154","3339","15008","2489","8122","1964","8065","1353","7467","697","5041","70","1501","0","0","0","0","0","0","20230803"
"202307","6호선","연신내","0","0","0","0","0","0","0","0","4","0","1","0","1","0","1","0","1","0","0","0","3","0","2","0","3","0","3","0","0","0","1","0","3","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","20230803"
"202307","6호선","월곡(동덕여대)","25","0","6865","853","14420","4074","40354","8153","46743","25793","24124","17135","16769","11614","15293","10526","15724","12382","15647","12800","14139","13613","14651","16257","16220","20021","19282","25631","25951","41451","13005","31760","9020","18851","8148","18244","5233","16766","2772","10634","508","3192","0","11","0","0","0","0","20230803"
"202307","6호선","월드컵경기장(성산)","7","1","814","1676","3212","3487","8360","5333","9710","9494","5601","8209","5904","8368","6922","8835","7203","10419","7931","12399","8751","13166","11438","15063","12725","21782","13117","33527","13496","47301","17262","33547","10301","7595","30650","4544","32368","3643","10880","2082","304","453","0","0","0","0","0","0","20230803"
"202307","6호선","응암","17","0","12252","1472","27704","6360","70859","9845","87968","17822","45528","13517","28101","13544","25492","14868","26115","17085","24708","17903","20977","20311","20503","26466","22346","31631","22299","46337","22102","74605","14062","59614","10736","38485","9134","31933","6756","30198","2911","20029","419","5907","0","0","0","0","0","0","20230803"
"202307","6호선","이태원","82","2","10649","1338","8643","7787","9848","11802","13844","25618","11417","23833","10055","18778","10913","16876","12700","18460","14652","18913","16646","18826","19324","19805","23902","23784","30095","28733","36251","35198","26821","29724","24583","22737","26723","20204","26447","17839","17692","14570","2662","5139","0","0","0","0","0","0","20230803"
"202307","6호선","증산(명지대앞)","29","1","8371","587","16349","3662","39725","5317","48659","10552","26398","8334","17070","7199","14286","8727","15023","9628","14149","10820","12286","11913","11543","15105","12752","19116","12678","25675","12776","41564","7618","33729","5679","20077","4497","19928","3514","17234","1688","10596","270","3340","0","0","0","0","0","0","20230803"
"202307","6호선","창신","7","0","2716","341","5265","2191","14812","4956","16261","5677","8710","4005","5449","2542","4820","2477","4982","3088","4630","3262","3873","3164","4356","4113","5229","4823","4739","6162","4390","9450","2531","7613","2334","4832","1723","4942","1105","5001","551","3136","134","953","0","0","0","0","0","0","20230803"
"202307","6호선","청구","15","0","1869","505","2891","2648","7374","6760","9978","22898","6347","11127","4796","4543","5040","4068","4641","4366","5179","4789","5034","4378","5378","4928","6759","5231","7594","6359","14040","8054","8336","5473","5227","3674","4391","3580","3531","3098","1767","2069","309","778","0","1","0","0","0","0","20230803"
"202307","6호선","태릉입구","16","0","4310","825","7509","2767","18176","3651","20972","7814","11371","6396","8315","5048","7970","6262","7904","6316","8038","7231","7536","7722","7777","8232","8302","11048","8621","14201","9046","23843","5816","18940","4767","10813","4308","10241","3483","9222","1886","7205","361","3635","0","27","0","0","0","0","20230803"
"202307","6호선","한강진","28","4","859","888","1557","8846","3319","20555","5517","41180","4406","28860","3557","21864","4948","22067","7665","22301","9951","26468","13066","22695","18167","23134","28872","24364","34167","24960","43059","23919","28375","11585","26294","4622","27939","3588","18667","2969","4550","2524","574","1800","1","153","0","0","0","0","20230803"
"202307","6호선","합정","12","0","3949","1311","6147","6750","13277","17054","20118","43902","14347","30377","11755","19485","13634","20111","16526","20846","18147","23140","20381","20401","23502","21361","25989","24775","34649","32473","50417","45301","32361","29056","29236","15489","33654","13921","28453","12743","16230","10356","2681","2457","0","1","0","0","0","0","20230803"
"202307","6호선","화랑대(서울여대입구)","32","0","6555","935","22820","3281","60209","7031","53878","12400","25267","7483","16611","6335","14263","6626","15025","8168","15413","8929","12790","8952","13080","11449","14724","13884","14426","21046","12153","35459","6711","30734","4635","17441","3999","16543","2931","15260","1243","10845","158","3799","0","50","0","0","0","0","20230803"
