"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202305","5호선","방이","1","0","2649","867","7489","4610","19644","8750","18557","24632","12552","11906","10104","8678","9111","7498","10466","10300","11030","9940","9450","11179","10655","12529","12144","14327","15030","20920","20358","21897","9994","17578","8898","10019","11057","8372","11937","7109","2321","5268","211","1493","0","0","0","0","0","0","20230603"
"202305","5호선","방화","7","0","5363","5","11701","3704","28191","5748","25848","14930","15282","7800","12006","6219","11560","6782","12195","7608","11281","8343","9997","9370","10603","10733","12247","12040","11721","14861","10307","21696","5427","19716","4198","12514","2989","11323","1966","10952","916","7083","175","2697","0","273","0","0","0","0","20230603"
"202305","5호선","상일동","61","3","10273","1996","31937","9073","75831","12793","58850","16224","35563","10508","25552","8805","21129","8917","21043","14072","18447","16048","16690","15517","18442","21312","20562","23861","22077","35197","19269","56250","11127","48645","8511","27849","5374","27053","3836","24116","1701","14590","443","6739","7","1470","0","0","0","0","20230603"
"202305","5호선","서대문","17","0","3713","1270","6600","16611","18842","72217","24621","164073","18699","51643","18685","24616","21601","22927","22069","20680","22501","23823","26478","20386","32227","17783","44844","18347","76618","22345","113481","28011","32246","16373","25793","11463","23815","11529","17121","9361","6743","6120","729","1953","0","37","1","1","0","0","20230603"
"202305","5호선","송정","27","0","4118","1175","8736","3961","20200","7369","22829","12088","15154","8259","11530","6700","10233","7115","10416","8042","9719","8284","9449","8511","9172","9925","10917","11954","11745","13942","12613","19539","7573","16332","5717","10942","4897","10152","3730","9273","1915","5583","243","2018","1","0","0","0","0","0","20230603"
"202305","5호선","신금호","35","0","3158","468","7644","3229","21180","9812","28562","13506","15977","7881","10214","5854","9799","6397","10330","7713","9738","8341","8791","9585","8600","11159","11742","14020","10457","17968","10543","26156","7991","17338","5456","11884","4469","10885","2996","9917","1208","6226","214","2069","0","0","0","0","0","0","20230603"
"202305","5호선","신길","76","0","2401","381","4371","2038","15779","5122","22940","14178","11172","6334","6915","3149","5399","3397","5729","3613","5084","4099","4537","4287","4669","5240","5827","7070","8804","11057","12767","18550","5005","11528","3524","9677","3460","9837","2668","9448","1349","6217","205","1973","0","0","0","0","0","0","20230603"
"202305","5호선","신정(은행정)","98","16","13747","789","24942","3919","66429","9436","78739","13386","39035","9089","22074","7595","18332","8419","18708","10259","17084","12027","13706","13154","13067","17386","15050","23327","15624","29735","15663","49141","8721","36577","6656","24466","5489","23804","4421","22574","1783","14022","272","4177","0","0","0","0","0","0","20230603"
"202305","5호선","아차산(어린이대공원후문)","2","0","9569","1534","17867","6060","43575","15088","59911","32531","32259","24247","22905","21947","21627","20929","25882","20341","27101","20354","27209","20790","29961","24528","29672","29834","29813","35815","29930","52997","18266","37505","13961","25270","12557","22111","8772","19249","3457","12157","506","3537","0","1","0","0","0","0","20230603"
"202305","5호선","애오개","55","9","2460","567","5928","5540","19123","9371","26063","25913","13035","13624","9427","6785","9584","6404","10533","6840","10108","8585","8806","8378","10250","8427","11598","10003","13799","13960","21519","21931","8024","13532","5950","8621","4768","7946","3446","7727","1087","4928","149","2240","1","416","0","0","0","0","20230603"
"202305","5호선","양평","3","0","2303","716","7466","3920","24634","9424","29318","35113","13660","13300","8597","5837","8036","5765","8932","6101","8383","6915","7402","6405","8201","7570","10202","9005","15961","12927","29161","22414","8636","15760","5693","10689","4545","10234","3377","9595","1601","5921","175","1796","0","0","0","0","0","0","20230603"
"202305","5호선","여의나루","10","0","1246","1552","2548","14774","6099","45790","9229","72450","6584","34935","7979","24821","8814","22224","11165","25639","13026","30635","18418","32200","26345","34213","34343","36514","58509","40904","73342","44551","44615","27621","54947","14906","46590","9808","38428","5778","14622","2937","1462","1149","0","0","0","0","0","0","20230603"
"202305","5호선","여의도","2","0","2322","3366","4024","29981","10420","137349","14609","213263","12669","80865","13138","35551","20675","35271","20960","33282","27295","37814","31772","29467","41196","27374","55711","28961","138190","32850","167109","38964","66111","18673","57008","10267","45392","8782","27154","7569","9394","4539","1082","2387","0","1","0","0","0","0","20230603"
"202305","5호선","영등포구청","3","1","1228","810","2839","2494","7970","6826","11645","25340","5705","10438","4285","4521","4648","4123","5168","4420","5372","4784","5121","4768","5807","4783","6982","5296","10634","6898","21274","12502","7133","6793","5004","4355","4751","4186","3566","3809","1612","2319","271","613","0","0","0","0","0","0","20230603"
"202305","5호선","영등포시장","7","0","2891","1170","6411","5723","24033","13846","33581","37710","16576","23124","11742","17017","12278","16447","14998","19422","15266","23576","15529","18898","19328","15701","25100","16513","29715","19720","39339","32419","17657","20313","12666","13146","11130","13116","8314","12327","3228","7772","439","1847","0","0","0","0","0","0","20230603"
"202305","5호선","오금","12","0","1284","405","3283","2478","8603","10016","8604","20299","5972","6839","4921","3686","4799","3474","5266","3738","5128","3965","4835","4126","6917","4430","8433","5299","10104","6806","14569","8282","4382","6888","3457","4017","2908","3743","2421","3924","881","2815","98","946","0","0","0","0","0","0","20230603"
"202305","5호선","오목교(목동운동장앞)","4","0","5539","1833","16860","9355","51790","29529","59864","63863","34512","51379","25837","31467","26335","31268","30141","31611","29768","35484","30067","33799","32463","36447","39246","43011","48795","54798","65436","77448","35467","49687","38390","28722","30629","25758","26128","22042","7900","13560","1042","4283","0","0","0","0","0","0","20230603"
"202305","5호선","올림픽공원(한국체대)","2","0","1287","815","5984","4341","12296","7045","12460","12673","9311","8667","8272","9046","7970","8575","8652","9545","8413","8015","8050","8625","9683","9327","14318","9919","12009","11133","11091","11400","6533","8389","6363","5400","9386","5045","8534","4186","2458","3244","115","934","0","0","0","0","0","0","20230603"
"202305","5호선","왕십리(성동구청)","28","0","2257","518","2467","2885","6089","6461","8730","18664","5208","9771","4736","7195","5234","6991","6017","7442","6643","8574","6784","8255","7690","8130","9394","9389","10444","11444","14503","17042","8654","9602","8056","5713","8486","5038","7165","4535","3078","2771","601","2091","1","299","0","0","0","0","20230603"
"202305","5호선","우장산","2","1","7492","1014","23679","5130","59594","15446","60853","24478","33394","16895","25934","13401","24787","13481","26431","17114","23002","21358","20280","21205","23475","24917","27901","29640","25346","36303","20288","55177","13050","43529","9704","25746","8338","23760","6526","25188","2026","14758","306","3992","0","0","0","0","0","0","20230603"
"202305","5호선","을지로4가","0","0","508","625","976","6679","2297","19133","3358","43483","3563","18566","4548","12367","6302","12689","7554","11540","9270","10563","11142","8915","11936","8292","14381","7731","26017","7882","38842","8381","15042","4608","10514","2858","9143","2754","6362","1888","3061","1244","399","454","0","1","0","0","0","0","20230603"
"202305","5호선","장한평","34","0","8226","1234","19699","14380","55302","23709","76449","65665","40436","29265","25431","20393","22872","18555","24604","19738","23416","20812","23102","19427","24548","23163","31053","28866","39797","40631","59851","65719","26321","45913","16286","28446","13213","27608","10240","24944","4474","15520","619","4685","0","92","0","0","0","0","20230603"
"202305","5호선","종로3가","79","8","1816","510","2385","6255","3583","15263","5642","45083","6798","36859","8803","33072","13087","36178","19861","34362","23092","33596","27832","29439","32519","27522","38285","28641","46807","32339","60739","38276","37724","21626","35150","12507","40142","9359","33637","6971","18401","4562","2453","1670","2","12","0","0","0","0","20230603"
"202305","5호선","천호(풍납토성)","79","1","7828","2049","12269","15446","29961","20117","37728","41205","24645","37266","23274","29206","26429","29187","30335","30251","31033","33586","32655","33095","38647","35444","44765","37902","51876","44482","54129","57688","38127","41049","34707","24524","26175","22039","19770","18599","9015","11332","1754","3827","1","12","0","0","0","0","20230603"
"202305","5호선","청구","5","0","1698","224","2845","2084","7001","4197","11690","14596","7154","8275","5808","4342","5506","3872","5715","4492","5615","4808","5354","4876","5459","5297","7575","6556","8707","8176","12893","10717","7625","7356","5562","5128","4247","4763","3421","4670","1659","2838","252","862","0","0","0","0","0","0","20230603"
"202305","5호선","충정로(경기대입구)","18","0","933","221","2619","2092","6323","14207","8541","32492","5096","12347","4160","4723","4764","4467","5035","4154","5721","4912","5822","4868","5867","3958","7613","4567","16641","5989","26726","8670","8027","5708","5476","4156","4920","4135","3433","3925","1234","2737","194","745","0","73","0","0","0","0","20230603"
"202305","5호선","하남검단산","21","0","3814","12","9611","3764","23868","5910","21129","12969","12788","10394","10324","9799","9086","8901","9668","10858","9807","9505","9690","9638","12613","12014","14159","10812","13801","14918","12961","16584","8076","17064","7624","10738","5869","9756","4677","8787","967","5805","122","2851","0","1","0","0","0","0","20230603"
"202305","5호선","하남시청(덕풍?신장)","18","0","5715","111","12275","4456","29057","6802","25953","15631","17377","9466","13510","8902","12948","8499","14307","8403","12390","11978","11318","10273","12075","14407","16231","16022","14604","17126","14494","24108","8426","23175","6634","12884","5504","13023","3440","12140","1229","7406","312","3744","0","0","0","0","0","0","20230603"
"202305","5호선","하남풍산","8","2","2171","203","5741","2420","10890","6915","12087","15783","7248","10188","6398","6099","6102","5484","6504","5049","6597","6328","6574","5962","7229","5941","9675","7854","11892","7901","13236","11214","5832","10618","4186","6047","4455","5420","2588","5420","674","3396","143","1513","0","0","0","0","0","0","20230603"
"202305","5호선","행당","25","2","4530","731","12572","2638","32523","5109","44291","9410","22435","6711","14975","5640","13072","6406","12828","7660","11660","8669","9858","10219","10462","12667","10318","15792","10777","20252","10232","31824","7028","20616","5420","14028","4131","13485","3079","11807","1077","7197","189","2261","0","0","0","0","0","0","20230603"
"202305","5호선","화곡","254","0","24552","1596","45772","10548","122264","15513","150423","34227","77370","26671","48561","20298","43051","20860","45110","24832","41451","29045","34841","31959","33903","39554","37879","53690","39844","70999","40342","125081","23798","92045","17864","58366","14766","56030","11489","48776","4761","30854","647","9420","0","0","0","0","0","0","20230603"
"202305","6호선","고려대(종암)","22","0","4194","910","8247","5163","21970","14567","27118","31805","16237","15920","11382","19232","11896","12229","13084","10327","15558","14475","13062","10528","17134","11905","25235","14358","23954","16892","24389","27382","12171","19908","10307","12905","12717","12556","11201","13101","6275","8885","1219","2679","1","84","0","0","0","0","20230603"
"202305","6호선","공덕","167","4","4928","2515","8977","11829","21735","40348","32338","99582","24257","49390","20047","23905","21877","20273","23792","20896","24727","21122","24925","20176","29128","21110","33152","24943","58168","31631","83903","42501","36227","27789","29106","17706","28342","16304","21829","14518","9829","10786","1268","4955","0","139","0","0","0","0","20230603"
"202305","6호선","광흥창(서강)","6","0","3435","1368","8057","5165","20936","16159","28012","34575","17710","18979","13268","12177","13617","9448","14354","10473","12988","11391","12423","11115","13506","12286","15212","13963","21294","17335","29255","24494","14261","18518","10085","11417","9180","10397","6653","10184","2653","6474","399","1968","0","2","0","0","0","0","20230603"
"202305","6호선","구산","13","0","5946","177","12110","2301","32368","6858","38065","7295","21516","5539","13852","5199","13203","6569","13701","7201","11253","8111","9495","8399","10902","10121","12170","13610","10652","15386","9611","21568","6059","20038","4870","10854","4384","9782","4125","8788","1329","5413","176","1779","0","0","0","0","0","0","20230603"
"202305","6호선","녹사평(용산구청)","20","0","1186","517","2093","4349","5205","9723","7853","17600","6660","9141","5091","7336","5524","7489","6315","8289","7098","9477","7363","8764","9315","10002","12205","10442","14435","13161","18420","14607","12342","10334","11401","6703","12581","5411","10425","4715","5373","3173","704","1058","0","0","0","0","0","0","20230603"
"202305","6호선","대흥(서강대앞)","9","3","2578","988","5730","4415","16194","17146","23453","38712","14920","20450","11308","22043","11973","14921","14979","13772","16149","17764","14457","13130","15936","13728","22900","15283","27055","19028","27127","26474","15101","17045","12383","10858","13359","9287","12588","9627","5016","6962","689","2146","1","2","0","0","0","0","20230603"
"202305","6호선","독바위","3","0","2549","204","5076","1028","14843","1995","13199","2920","7136","3111","4625","3399","4013","2635","4499","3322","3769","3214","3351","3550","3553","4257","3629","5555","3277","6978","2863","11720","1793","10429","1313","6388","924","5482","687","5292","259","3369","49","1307","0","0","0","0","0","0","20230603"
"202305","6호선","돌곶이","12","0","6668","1770","15041","4610","41498","5922","44934","18711","22602","15273","15661","12327","13872","9777","15483","11814","14973","11947","14199","11327","14159","14455","16929","17449","18139","22692","15462","32999","10957","28329","7571","17014","6791","14901","5514","15008","2703","9181","404","3427","0","0","0","0","0","0","20230603"
"202305","6호선","동묘앞","183","1","5268","1019","5080","4777","10059","8722","15769","23693","12047","18913","11753","16668","14220","16782","16967","16609","16918","17795","18725","17320","21055","16238","23012","16254","23140","16036","22248","18658","13361","13756","10434","9626","8284","9557","6859","9379","2914","8705","471","2099","0","128","0","0","0","0","20230603"
"202305","6호선","디지털미디어시티","122","4","6556","3249","17256","11965","52583","30808","56363","69728","32434","31073","19263","12510","16352","11473","16597","13189","15821","13987","14123","15067","15386","17014","20992","24320","34730","31290","48658","49545","21471","36889","12535","23164","9619","21694","7123","19984","3201","12227","622","5131","0","3","0","0","0","0","20230603"
"202305","6호선","마포구청","18","1","7212","2093","14584","7731","41902","15023","56841","34910","35467","19904","23333","13650","20798","13309","22495","16040","20892","17206","19086","16561","19637","19419","22704","22069","27119","29494","35712","41752","18019","32265","13598","22225","12471","18613","9954","20008","4377","12244","658","3421","0","0","0","1","0","0","20230603"
"202305","6호선","망원","10","0","5560","915","10957","5404","27766","10174","38066","32764","25608","31830","19050","23234","19033","26692","23315","28980","23784","31305","23610","29461","25806","32551","28692","34955","31150","41073","39686","50019","27758","35875","25018","19623","23943","16886","19530","14833","9321","10415","1190","2525","0","0","0","0","0","0","20230603"
"202305","6호선","버티고개","0","0","769","425","2124","1188","5247","2536","7852","5429","5745","3395","4212","2582","3458","2269","3283","2566","3134","2998","2908","3264","3312","3838","3367","4157","4379","4977","6040","6633","3044","5345","2218","3468","1728","3483","1531","3356","535","2180","110","554","0","47","0","0","0","0","20230603"
"202305","6호선","보문","19","0","3996","1038","7963","4253","23516","10862","34343","20707","18641","11313","12215","8025","11405","8114","12115","8155","11829","9204","10554","8662","11855","10220","14889","11693","14924","16157","18610","23897","9642","18650","7399","12599","7052","12354","5916","13026","3422","9405","726","3025","0","0","0","0","0","0","20230603"
"202305","6호선","봉화산(서울의료원)","23","2","5818","956","16434","2845","49198","5824","40656","13598","21129","8130","15189","7276","13616","6684","13129","8328","11748","10215","10254","10136","10146","13016","11194","15381","12726","21711","10870","31273","6450","29904","4508","17581","3876","15200","2931","15306","1322","9434","162","3402","2","206","0","0","0","0","20230603"
"202305","6호선","불광","19","1","1584","507","4437","1815","12030","3995","13972","7568","8023","7582","6410","6032","7414","6299","8098","6476","8018","7432","8536","7391","10106","7976","10472","9018","10112","10471","9990","15399","6149","12203","5454","6775","4243","5867","2303","5664","1049","3668","152","1255","0","0","0","0","0","0","20230603"
"202305","6호선","삼각지","1","0","1590","786","3391","6675","9108","15556","14230","28676","10931","12928","7884","9642","9911","9106","10639","9873","12725","11237","13033","9690","15444","9570","18098","10279","24267","12527","30898","15235","14298","9935","11713","7380","11191","6812","9475","7738","4979","5054","776","1403","0","0","0","0","0","0","20230603"
"202305","6호선","상수","66","3","6377","1177","6819","3574","10872","7209","14409","24636","10173","35635","8089","22969","8660","20028","12747","22225","14376","25441","15628","21030","18452","20285","23945","23251","29967","27864","30843","37107","22967","23771","21331","15897","23638","12676","23662","11901","16990","9792","2987","3112","0","0","0","0","0","0","20230603"
"202305","6호선","상월곡(한국과학기술연구원)","10","0","5525","628","9913","2559","25799","4007","29762","14516","15643","10064","10994","12217","9986","8968","10122","7235","10221","8977","10331","7646","8963","9114","12179","11308","11575","13617","10936","19547","7114","17807","4128","10457","4658","10440","3247","10247","1420","6866","187","2416","3","5","0","0","0","0","20230603"
"202305","6호선","새절(신사)","0","0","11804","623","21611","4842","55635","8506","63222","15275","34224","13727","21832","10451","19327","11542","20146","13418","18517","15790","16055","14891","16420","19952","21018","22905","18398","31377","16004","48436","10607","40447","7158","24700","6094","22519","4621","21036","1897","13852","337","4800","0","1","0","0","0","0","20230603"
"202305","6호선","석계","1263","19","8916","1723","20651","5809","49746","8888","55093","17522","30940","12193","22457","11748","18431","14540","19969","15187","19018","17203","17186","17262","16803","20941","18086","27863","19063","34342","17247","52274","12216","44044","9106","25865","8350","23744","7135","22619","4326","14040","912","4669","1","2","0","0","0","0","20230603"
"202305","6호선","신내","0","0","0","0","0","0","1","0","2","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","5","0","1","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","20230603"
"202305","6호선","신당","113","0","6772","1334","5583","7846","7704","16722","12462","37827","10160","21970","9072","14007","11103","11664","12445","11389","12210","12180","12314","9902","14487","9405","20438","11910","21105","14588","26485","20166","17496","20217","15269","10829","17300","8529","17558","9116","7097","10067","1447","2603","0","18","0","0","0","0","20230603"
"202305","6호선","안암(고대병원앞)","20","1","3387","1663","3979","9547","9876","19078","13231","57224","11923","40157","14052","53182","18557","27316","19283","22474","22362","31835","21281","20378","34996","20027","46312","19703","50333","22426","43818","30555","24382","20969","21785","13357","24839","13339","30187","14622","21063","10267","4434","4215","0","181","0","0","0","0","20230603"
"202305","6호선","약수","7","0","1425","280","2097","2440","4951","6103","7971","16089","6259","8986","5240","5519","5004","5275","5918","5240","5933","5531","5605","5231","6207","6217","7365","6509","9082","8244","13149","9799","7265","6010","5461","3734","5472","3362","4788","3101","2448","1879","429","679","0","0","0","0","0","0","20230603"
"202305","6호선","역촌","4","0","2284","397","5987","2343","16268","2967","17552","8300","9658","4459","6583","3736","6009","4540","6302","5537","6298","5314","5798","5254","4810","6426","5195","9284","5081","11109","5342","17679","3079","14535","2418","8073","1869","8258","1366","7435","646","5051","75","1594","0","0","0","0","0","0","20230603"
"202305","6호선","연신내","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","2","0","3","0","2","0","2","0","3","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","20230603"
"202305","6호선","월곡(동덕여대)","15","0","7479","937","14557","3935","42514","8520","48587","30473","26601","19940","18978","19079","17720","16404","18728","15054","20651","16827","20600","15903","19414","18289","26477","23903","25714","28279","28131","42473","14867","33087","10704","20537","10143","19566","6265","18139","3164","11826","592","3721","0","1","0","0","0","0","20230603"
"202305","6호선","월드컵경기장(성산)","0","0","762","1257","2922","3679","8576","7004","10045","14368","6378","11243","7046","11920","10136","13696","10295","17469","9863","20909","10692","15255","13404","15489","27131","14745","15494","14775","17234","15357","9535","10464","14074","5656","10965","4273","6517","3535","1587","1989","307","544","0","0","0","0","0","0","20230603"
"202305","6호선","응암","12","0","12329","1393","28628","6518","73143","10667","90389","17686","49127","13823","30753","14094","27130","15309","28113","18558","26141","19010","22537","21155","21884","28076","23218","34488","22931","48068","22570","76190","14913","60027","11282","40348","9349","33821","7063","31605","2888","21105","490","6351","0","0","0","0","0","0","20230603"
"202305","6호선","이태원","149","3","8543","1520","7564","9650","10239","12229","14609","30340","12528","25082","10783","19681","11729","18201","14137","20170","15906","21000","18851","20020","22854","21139","28495","24673","31939","29228","37016","34800","28858","28583","25408","21590","26715","18502","25008","16320","15399","12948","2430","4441","0","0","0","0","0","0","20230603"
"202305","6호선","증산(명지대앞)","17","0","8248","617","16961","3779","41338","5372","49128","10986","28428","10093","18422","8444","15335","10037","15946","10791","15270","12004","13621","12967","13033","16323","14121","20385","13757","27087","13258","42439","8072","33736","6168","21120","4939","20608","3905","18506","1713","11223","318","3617","0","0","0","0","0","0","20230603"
"202305","6호선","창신","3","0","2781","391","5531","2327","14981","6633","17129","6496","9142","4250","5647","3531","4972","3257","5134","3698","5236","4378","4000","4201","4504","4619","7016","5635","5334","7505","5126","9878","3776","7674","3808","5314","2435","5230","1802","5280","814","3478","133","988","0","0","0","0","0","0","20230603"
"202305","6호선","청구","4","2","1968","524","2969","3140","7598","7346","10510","23168","6901","11003","4975","4690","5133","4130","4745","4263","5071","4709","5105","4370","5311","5314","6908","5688","7211","6716","13149","7883","8841","5505","5474","3991","4864","3724","4106","3520","1972","2276","285","857","0","0","0","0","0","0","20230603"
"202305","6호선","태릉입구","11","0","4565","804","7552","3288","19032","4857","22475","11885","12522","11501","9985","13827","10451","17469","11519","13113","12496","14684","13157","15836","14581","16093","15541","17595","14363","19744","13432","28217","9128","22407","7466","12084","6853","11545","5044","10284","2461","8159","449","3830","0","3","0","0","0","0","20230603"
"202305","6호선","한강진","16","0","835","821","1597","9613","3414","21781","5739","43066","5397","30833","4072","24737","6251","25181","8838","24870","11476","29864","15112","24082","22345","24894","33228","24603","37225","24971","44896","26188","29174","12042","23785","4774","25776","4047","22257","3042","4570","2525","501","1653","0","229","0","0","0","0","20230603"
"202305","6호선","합정","19","0","4364","1404","6406","7044","14912","17227","21188","43566","16589","30841","13545","19951","15254","20114","17676","20699","19491","23163","20850","20803","22591","22270","25970","26403","33362","32431","48411","43289","31810","28399","29181","16507","33012","14091","28188","12521","15306","9579","2491","3022","0","0","0","0","0","0","20230603"
"202305","6호선","화랑대(서울여대입구)","29","0","6713","1016","23210","3355","62155","8496","58015","19337","28942","15190","19582","10559","17456","11061","17953","9881","18349","11370","15873","10813","17645","13553","22180","16253","22579","23989","18622","36006","10348","31349","6685","19093","5784","17859","4115","17025","1572","11636","184","4222","0","31","0","0","0","0","20230603"
"202305","6호선","효창공원앞","14","1","2807","651","6268","4081","17609","8611","27233","26206","17239","15806","10996","12052","10096","10093","11526","9246","11692","10014","9991","9287","11579","9653","14391","11751","16319","13831","24368","20816","10848","14112","7494","9418","6767","8612","4936","8095","2446","5624","406","2331","0","0","0","0","0","0","20230603"
"202305","7호선","가산디지털단지","683","1","8292","6003","9910","30304","23031","130848","26865","368782","19966","204756","18771","60805","24599","38964","32129","36759","36688","38757","43283","34898","55281","31612","79624","30413","202268","31757","295374","36827","119816","26252","69346","15657","55368","13255","29263","11890","12390","8324","1647","3138","0","0","0","0","0","0","20230603"
"202305","7호선","강남구청","31","0","1844","1744","4186","17236","7656","35907","10508","105977","9530","103512","9708","42147","11917","24911","14522","21987","17798","24513","21513","19220","26202","17446","32472","17541","49042","19550","88160","21038","54887","13387","34621","9155","33586","7144","23623","6193","9764","4184","1560","2040","0","0","0","0","0","0","20230603"
"202305","7호선","건대입구","68","0","4613","1129","5570","8599","13089","20340","19550","41990","16638","31258","14808","29378","16768","24059","19384","25648","21250","28293","25223","25964","29616","25133","35130","26324","42487","33017","37818","44771","27697","29490","29637","17893","26605","14548","24556","12435","14257","7081","2344","4185","0","228","0","0","0","0","20230603"
"202305","7호선","고속터미널","35","11","1230","2976","3589","22933","12306","37744","19900","52102","24832","37274","25364","30824","28204","27476","29167","25444","29438","28883","31921","26207","38207","21997","43125","22830","56882","25222","53760","27115","37689","17762","41098","10774","36293","9957","28124","6034","10519","3468","869","876","0","4","0","0","0","0","20230603"
"202305","7호선","공릉(서울과학기술대)","28","0","7010","1026","15488","4252","37291","12195","42711","26458","25129","20434","18936","15037","18307","13057","19934","15941","19475","17990","18375","16926","20487","19516","23985","23404","24610","29246","25202","42500","15411","37443","12525","21415","11929","19244","11512","18510","7190","12657","1319","4322","0","0","0","0","0","0","20230603"
"202305","7호선","광명사거리","231","2","20168","6839","30967","11581","76590","17127","86534","25840","48227","24555","32776","24298","30284","26508","32507","28522","31923","31074","30171","31755","30773","36677","35660","42424","37815","55078","33129","78462","23476","60328","17436","35561","13066","30943","9495","26186","3890","16633","665","5032","0","43","0","0","0","0","20230603"
"202305","7호선","군자(능동)","48","0","9380","984","15777","6872","37580","10361","57939","29474","39743","18410","23248","12013","19282","11754","20891","12822","20610","14772","19850","15279","20007","18137","22907","21821","28651","28851","35947","42959","21711","34157","18041","21310","17308","19857","13817","17356","7528","10737","1415","4000","0","57","0","0","0","0","20230603"
"202305","7호선","남구로","101","4","18292","1912","15513","9158","30062","33536","36065","92886","24714","44644","16978","19469","14742","15082","16431","14161","15748","15819","14959","14566","16814","17428","21475","25218","43195","31078","70701","31139","31385","22869","17873","15937","12562","18308","8272","15487","3786","8187","480","2133","0","0","0","0","0","0","20230603"
"202305","7호선","남성","38","0","6866","980","15385","4150","40968","7231","57891","16742","35873","13200","21164","11399","17936","12374","18185","12429","17796","13995","15411","14251","14699","17960","16341","20998","15689","28234","15852","43353","9823","32117","8975","21277","8361","18997","5734","17823","2655","11162","481","3566","0","1","0","0","0","0","20230603"
"202305","7호선","내방","3","0","2268","1556","7963","12054","19516","26673","29917","83798","22715","47026","17243","21215","18401","16340","17568","17654","19192","19413","20112","17393","22985","17491","26722","18997","40263","25064","69310","32848","27977","21390","19930","13556","19608","12196","13812","10659","4771","7002","835","3430","1","220","0","0","0","0","20230603"
"202305","7호선","노원","63","4","8607","2394","16474","7239","39519","19481","43157","47092","30503","44398","29310","33335","32507","33467","36272","36991","35765","39936","37571","40341","41959","41345","44851","46134","45677","52630","48623","64435","32462","54461","31420","27584","24268","22659","22838","19984","8674","13622","1533","4817","0","1","2","2","0","0","20230603"
"202305","7호선","논현","25","3","3005","1036","4580","15391","8661","40708","13216","101814","12225","85091","11485","34387","12881","21046","14421","19449","16291","21140","20343","19932","24215","19002","30094","20853","56170","25256","95018","32224","52851","18728","34980","11174","36892","10180","33432","7794","16754","5887","2886","2659","1","1","0","0","0","0","20230603"
"202305","7호선","대림(구로구청)","54","1","13041","981","8728","4435","16110","7328","23461","18585","18789","14474","13909","17584","13868","18834","15056","15817","16847","15949","17326","15767","17233","16733","17982","19654","19247","25359","19336","24949","14206","16633","11489","12398","9246","14003","7115","11460","3478","5295","431","1253","0","1","0","0","0","0","20230603"
"202305","7호선","도봉산","62","0","5473","943","17895","5820","49945","9213","42993","17807","23581","18255","14725","17619","13713","14084","13856","13740","13119","13929","12488","13300","14062","15687","17461","18503","14745","23476","12844","36124","6540","37760","4328","23701","3338","21080","3024","18815","901","12290","133","5195","2","166","0","0","0","0","20230603"
"202305","7호선","뚝섬유원지","17","0","5669","726","10903","4421","22442","7283","31203","15526","21749","12361","13797","9916","11759","10998","12018","15169","12501","18234","13125","20013","16002","23472","18983","28140","20982","35881","22820","48971","22384","43347","37075","22383","33717","17288","25888","13459","11947","6796","1699","2178","0","1","0","0","0","0","20230603"
"202305","7호선","마들","32","4","11386","1369","27458","3522","65397","8871","64502","11908","34263","9930","24077","9799","21403","11077","22263","12872","19304","14714","16317","16537","17160","20071","17065","24806","14499","31550","13459","45827","8608","47452","6277","27203","4421","24135","3378","23073","1416","14929","158","4826","0","0","0","0","0","0","20230603"
"202305","7호선","먹골","6","0","8530","745","14783","3335","36386","6396","45961","16188","26130","11350","17858","10967","16758","12557","17651","13590","16967","14510","15646","14614","16021","18187","17938","22530","18026","28107","18046","38925","12139","34389","10018","20789","8493","18679","6052","16928","2476","10688","440","3181","1","176","0","0","0","0","20230603"
"202305","7호선","면목","93","0","14293","974","24854","5480","58793","9601","73620","32050","42224","20446","26272","16112","22789","14475","24818","17996","22635","19380","20126","18646","22088","24279","28373","32012","24825","38649","22141","53746","16900","49102","11164","30015","8916","27057","6974","25496","2775","14680","448","5165","0","8","0","0","0","0","20230603"
