"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202308","4호선","한성대입구(삼선교)","42","1","6934","1316","12872","7452","29797","15778","35538","27492","25368","23774","19319","17602","18392","16815","21776","17369","21530","18153","20650","16717","22067","19402","29380","21941","29761","27772","29041","35976","16623","28142","14452","18506","13174","17878","9556","17191","3996","10766","605","4681","2","1493","0","0","0","0","20230903"
"202308","4호선","혜화","17","0","3580","2302","7968","23826","17680","49542","20728","116686","25736","82638","32355","65706","37167","61448","39996","76995","43058","94915","54731","79933","75030","65844","91440","61915","110534","69758","120070","79493","72184","55686","70682","20786","98126","19389","88634","17167","28960","10545","3804","3267","0","315","0","0","0","0","20230903"
"202308","4호선","회현(남대문시장)","16","0","1104","711","3018","19378","5130","54799","8661","141211","12588","97125","18508","74164","29040","66675","37353","52494","44331","46945","52527","41961","62579","36178","76205","28456","101309","22557","123305","19191","55879","11427","52238","6796","20855","6157","12263","5495","4351","3436","490","987","0","93","0","0","0","0","20230903"
"202308","5호선","강동","89","2","11577","1429","20258","11344","53491","29738","67452","48985","35548","25471","25301","19181","22890","17453","24489","18103","22547","23948","22224","22247","25298","24130","29382","27384","42830","34779","45345","55824","21449","40848","15221","27436","12699","24595","9035","22694","3795","14706","715","5541","1","1","0","0","0","0","20230903"
"202308","5호선","강일","4","0","2809","1004","8341","4602","25705","5261","22487","7237","13064","3867","10262","3551","8339","3422","8002","5065","6987","4722","5887","5225","6906","6986","8867","7553","8593","12005","8591","17731","3530","18079","2429","9888","1827","9035","1451","8306","457","5284","102","1625","0","0","0","0","0","0","20230903"
"202308","5호선","개롱","4","0","3752","929","9304","3972","22692","7298","22054","16291","12485","8879","9825","6386","8979","6643","10359","7233","9347","7864","8197","8758","8628","8976","11738","12291","12564","15902","13084","20969","6461","19591","4624","10986","3762","8872","2484","10209","779","5488","114","1653","0","0","0","0","0","0","20230903"
"202308","5호선","개화산","2","0","4521","235","8482","4495","22120","6896","20208","17515","11460","7458","8329","5023","7773","5443","8764","6408","7759","5680","6792","5885","6943","7275","8583","8813","12341","11485","14726","17335","5781","15018","3496","9441","2900","8763","2638","7904","771","4529","98","1679","1","22","0","0","0","0","20230903"
"202308","5호선","거여","0","0","6403","743","16469","4165","45941","9330","41599","17051","22589","9813","15191","7332","13099","7515","14010","7840","12992","10931","11419","10899","11666","12500","14690","18626","16312","23144","15172","38575","7471","32866","5567","17448","4985","14526","3344","16557","1005","8715","140","3032","0","0","0","0","0","0","20230903"
"202308","5호선","고덕","7","0","4379","1819","11841","6640","29743","15398","25766","18153","15965","14383","15120","13436","15398","11700","16647","11397","14163","16199","15273","12911","17615","14734","21184","17497","22656","17933","16598","31536","10296","26724","7896","12910","8200","12338","8177","11944","2108","6167","379","2828","0","111","0","0","0","0","20230903"
"202308","5호선","공덕","4","0","1942","965","6034","7235","20776","30936","32410","77992","16391","39445","13294","16094","14763","15258","16647","14404","17529","14988","16288","13796","18033","14398","22795","18163","43542","28638","63770","45851","24476","22496","19495","13409","19615","12416","14776","11312","5916","6098","934","1642","0","0","0","0","0","0","20230903"
"202308","5호선","광나루(장신대)","7","0","5522","2331","16191","8140","39288","15974","44802","31691","27197","18145","19878","14425","18290","13432","19680","14876","19189","16152","18209","15903","19816","17702","22787","21293","25288","28056","30525","41510","15972","29820","12894","18439","13838","16993","9239","16377","3085","9648","476","2476","0","0","0","0","0","0","20230903"
"202308","5호선","광화문(세종문화회관)","1","0","1340","1046","3450","29748","9242","84760","13433","273148","12053","118635","15630","54375","22265","52910","27280","46472","35783","51374","43427","40076","55237","32952","72587","32903","123975","39462","218522","46392","76487","22276","61580","9873","64576","7388","41794","5406","13403","3003","1364","782","2","0","0","0","0","0","20230903"
"202308","5호선","군자(능동)","85","0","7851","711","11561","5189","33899","9459","46805","24850","21709","16738","13761","11487","12809","11680","14280","13368","14240","14452","13231","15097","13555","17084","15825","21413","20471","31730","26197","54197","15389","34568","12702","21065","12705","18553","10750","17997","5700","11186","1006","5278","0","958","0","0","0","0","20230903"
"202308","5호선","굽은다리(강동구민회관앞)","7","0","7684","678","14581","2949","35569","7146","37236","15906","20495","11014","15808","9171","14976","10771","14826","11194","14402","12259","12806","13204","13355","14688","13912","18630","14877","21571","17142","36119","9188","26580","7162","17084","6997","13816","5387","14663","1582","7225","263","2737","0","0","0","0","0","0","20230903"
"202308","5호선","길동","15","0","4775","695","9236","4546","21935","8986","26481","17978","15340","14041","13744","9815","12838","10597","13626","10996","13468","10871","11422","12762","12759","14111","14158","16519","15433","19352","17322","28400","9212","20485","6799","12690","6297","10551","4895","9488","2024","5195","456","2274","0","0","0","0","0","0","20230903"
"202308","5호선","김포공항","6","0","686","3011","3109","9817","12286","16388","15451","20023","10048","13438","10302","15978","12292","17700","12988","17917","15621","19014","18794","17554","21916","16539","22112","16532","27139","16258","28894","15457","19583","8523","16371","4165","15461","2566","13486","1646","4607","999","286","456","0","1","0","0","0","0","20230903"
"202308","5호선","까치산","267","8","26622","1757","45705","8626","122970","11323","149805","21809","77415","18820","45082","18045","39101","20774","40178","24183","36023","26309","29901","30526","28545","40793","31346","52229","31081","70034","30736","124355","20140","94449","15767","60609","12745","57455","10280","47650","5042","29131","754","8534","1","350","0","0","0","0","20230903"
"202308","5호선","답십리","11","0","9606","1088","19304","8315","55451","14037","72432","34660","34260","17519","21825","12378","18300","13080","19988","14358","19145","17176","17136","17003","18963","18948","23390","23397","29527","33297","32402","57934","16074","36711","11243","23782","9148","20669","6802","19507","2894","11587","452","3684","3","17","0","0","0","0","20230903"
"202308","5호선","동대문역사문화공원(DDP)","1","0","193","242","636","3240","1384","10192","2931","29786","3111","11575","3788","4003","3564","3260","3020","3500","3153","3568","3724","3451","4266","3266","6012","3875","12483","3925","21405","4340","8240","2727","4202","2201","3451","2663","2272","2670","1147","1785","158","482","0","3","0","0","0","0","20230903"
"202308","5호선","둔촌동","6","0","4343","935","9750","12766","24272","10797","26441","19378","15955","12087","12297","10426","11655","9623","12104","10213","12008","12222","11895","10699","13009","13569","18966","16158","20610","19699","19949","30754","10521","21480","8131","10803","6795","11124","5533","8906","2237","5332","264","1461","0","0","0","0","0","0","20230903"
"202308","5호선","마곡","1","0","2616","5944","8394","14470","24976","17278","25361","53358","13532","32814","10820","14499","11609","11528","12038","11890","13109","12733","13691","11975","17280","12185","26157","15098","35767","18677","43216","27775","18883","20649","13401","10955","11085","9890","7316","9735","3418","5172","506","2082","0","0","0","0","0","0","20230903"
"202308","5호선","마장","1","0","2663","580","6450","4089","15189","6805","20036","14897","11709","8580","8600","6865","7889","6385","9156","7266","8125","6625","7984","6187","8621","6940","10218","8422","11115","11355","11860","17942","7047","11189","5127","7600","4831","6596","3223","6240","1281","3758","164","1291","0","6","0","0","0","0","20230903"
"202308","5호선","마천","63","0","7489","377","14960","2679","41660","4777","31774","11127","16424","6831","10485","6035","9317","5873","10085","5993","8537","7798","7584","7018","7307","10958","8331","13543","8472","16016","9973","26296","4404","23477","3624","11978","2560","11807","1496","11263","725","7010","95","2515","0","0","0","0","0","0","20230903"
"202308","5호선","마포","9","2","2669","1392","9090","7603","27799","22253","35853","73728","19862","34265","15888","17507","16378","17474","18215","15458","18621","16129","17155","15047","19392","16320","21532","19670","37822","30241","62136","44857","21194","25733","18428","16276","19650","14142","14012","12685","5973","7849","780","1910","0","0","0","0","0","0","20230903"
"202308","5호선","명일","5","0","5774","1420","14393","3413","35544","7208","32463","12396","17961","9833","15314","9423","13798","9399","14040","8836","12454","11563","11429","11331","11685","13123","12896","18240","12227","19014","12798","37656","7700","28665","6254","15724","5295","12945","3968","13516","1675","7802","355","2729","0","0","0","0","0","0","20230903"
"202308","5호선","목동","10","0","9128","1409","21662","5622","58086","18243","69964","26962","33123","21018","23246","15090","21178","14213","21854","16942","20612","20456","19666","19444","19898","22838","22765","30463","27502","44392","28230","80388","15604","52141","13421","30542","13840","28005","15563","25119","4472","13550","591","4576","0","0","0","0","0","0","20230903"
"202308","5호선","미사","11","1","7909","713","22904","7551","67245","12629","63889","24330","30523","21821","22884","18411","20890","17552","22460","20039","22059","17989","20112","22459","23246","21636","24907","29440","27602","43246","29316","64520","17703","65132","16720","34434","17561","27508","14907","23336","7313","16054","1802","5197","0","0","0","0","0","0","20230903"
"202308","5호선","발산","3","0","3771","2548","10585","15958","27765","40807","29513","118739","19225","59695","19661","30670","22812","29313","25173","28223","27148","30123","30101","27116","37448","27170","44310","29084","69223","37276","93222","54006","39599","38875","32474","20974","32573","15943","27535","14628","11477","8551","1574","2655","0","0","0","0","0","0","20230903"
"202308","5호선","방이","3","0","2556","845","7318","4424","18221","8352","17293","25073","11216","13322","9503","9125","8687","7322","10377","10735","10569","9344","9232","10257","10414","11507","12133","13118","15149","19835","20736","21999","10402","17336","8220","9560","10850","7966","12207","6518","2267","4755","257","1181","0","0","0","0","0","0","20230903"
"202308","5호선","방화","38","1","5221","10","11805","4221","27208","5898","25323","13146","14689","7732","11436","5974","10885","6277","11556","7341","10983","7694","9830","8639","9787","10016","11054","11922","11277","14870","10744","22637","5533","19886","4072","12476","3028","10751","1989","10602","890","6638","142","2329","1","225","0","0","0","0","20230903"
"202308","5호선","상일동","62","0","10132","1805","31703","8957","71801","11815","55033","16308","31202","10270","22996","8912","19291","8811","19239","12696","17135","14710","16157","13528","17035","19007","19384","21817","21276","32067","18729","57200","10416","49100","7689","25832","5161","24488","3574","21971","1689","13127","418","6066","3","1127","0","0","0","0","20230903"
"202308","5호선","서대문","6","0","3406","1083","6680","16865","18645","71628","23374","167872","17619","45857","17046","21659","19781","18652","20210","19036","19788","21595","22354","17057","28352","15651","39622","15962","76018","19447","119212","26364","30460","14749","23593","10520","20251","10585","14768","8336","5420","4966","606","1569","2","24","0","0","0","0","20230903"
"202308","5호선","송정","35","1","3963","1167","8113","4143","19013","7188","21617","11580","14399","7917","11021","6122","9538","6804","9770","7629","8732","7756","8590","7917","8758","9327","10364","11033","11429","13767","12824","18758","7246","15691","5525","10124","4800","9423","3589","8937","1905","5431","247","1928","1","1","0","0","0","0","20230903"
"202308","5호선","신금호","40","0","3217","378","7344","3031","20541","7846","27404","12843","15007","7888","9414","5719","8596","6006","8910","7193","8727","7669","7841","8451","7916","10164","10688","12503","10066","16637","10613","26854","7385","16688","4977","10733","3740","9931","2955","9030","1042","5377","180","1826","0","0","0","0","0","0","20230903"
"202308","5호선","신길","50","0","2231","409","4686","1923","16692","4746","24717","13836","11046","5504","6768","2758","5064","3224","5133","3284","4731","4005","3942","3861","4473","4768","5402","6753","7962","11384","12882","20664","5015","11741","3307","9635","3359","9007","2690","9023","1375","5885","186","1739","0","0","0","0","0","0","20230903"
"202308","5호선","신정(은행정)","97","5","13487","747","24399","3623","62347","7686","76569","13166","34758","8720","19681","7738","16615","8072","17079","9554","15123","10638","12413","12262","12090","16223","13892","21439","14964","29030","15232","49801","8513","35389","6368","22818","5009","21771","3997","20588","1684","11955","244","3460","0","0","0","0","0","0","20230903"
"202308","5호선","아차산(어린이대공원후문)","8","0","9593","1530","17408","6056","42599","12949","57809","27489","30527","17361","21242","16285","19022","15889","21848","16454","21903","16309","19968","17506","22445","22335","22462","26896","24508","34480","26779","53341","16452","37131","12194","23921","10613","19751","7556","17858","3312","10628","463","3190","0","0","0","0","0","0","20230903"
"202308","5호선","애오개","37","4","2332","552","5932","5327","18496","8833","25262","26083","12065","13272","8588","6658","8841","6085","9164","6280","8990","7743","8207","7498","9282","7779","10715","8939","14167","13853","22746","22153","7673","12722","5426","8009","4346","7368","3111","7011","1098","4364","124","1970","2","334","0","0","0","0","20230903"
"202308","5호선","양평","0","0","2313","742","7351","4012","24263","9813","28606","37574","12824","13904","8071","5906","7293","5479","7900","5937","7822","5881","7014","5752","7626","6822","10051","8489","16489","12862","31729","24045","8696","15354","5632","10426","4529","9346","3181","8838","1613","5151","209","1701","0","0","0","0","0","0","20230903"
"202308","5호선","여의나루","25","1","1825","1692","2999","15759","5569","39630","8733","70026","5172","28125","4733","20560","6654","19515","8495","19368","9751","21501","13122","21869","17762","22069","28203","24161","50590","29748","63383","33207","32623","24776","42206","16127","36681","10107","29883","6232","12239","2972","952","887","0","0","0","0","0","0","20230903"
"202308","5호선","여의도","3","0","2278","3513","4192","31086","10687","146222","14205","223564","12053","82418","12740","37733","19769","36596","20959","34327","26249","37211","33352","30142","43052","27703","61821","28562","157391","33567","180955","40392","68475","17916","56862","9849","44108","8054","26142","6924","8889","4193","1016","2045","1","3","0","0","0","0","20230903"
"202308","5호선","영등포구청","1","0","1234","725","2898","2463","8749","6867","12834","25797","5840","10265","4171","4295","4459","3649","4746","4134","4675","4538","4552","4047","5202","4478","6740","5024","11034","6983","22521","13534","6529","6635","4693","4476","4386","4118","3176","3824","1579","2155","254","511","0","0","0","0","0","0","20230903"
"202308","5호선","영등포시장","4","0","3134","972","6563","5399","24139","14405","35297","38386","15730","22053","11341","15981","11584","15617","13965","18753","13555","21163","13675","17266","17752","14444","23091","15410","29335","20012","39252","34452","17791","19815","12638","12577","11294","11853","7799","11071","3326","7184","467","1672","0","0","0","0","0","0","20230903"
"202308","5호선","오금","23","0","1306","458","3311","2517","8028","8637","7910","20502","5128","6274","4371","3860","4576","3348","4892","3712","4854","3365","4774","3848","6132","3878","7430","4795","10075","6136","14852","7876","4312","6545","3181","3799","2571","3382","2264","3551","775","2342","68","774","0","0","1","0","0","0","20230903"
"202308","5호선","오목교(목동운동장앞)","3","0","5085","1914","15788","8599","48523","29385","53182","66304","28292","52035","22108","31643","23408","30785","26604","29605","28091","32799","28277","31473","31116","32993","39604","38672","51361","52849","67732","76179","35881","46373","37861","26717","31827","22320","27021","19915","7955","11135","991","3424","0","0","0","0","0","0","20230903"
"202308","5호선","올림픽공원(한국체대)","2","0","1269","907","5938","3948","11559","5778","11845","9993","7967","7216","7077","5968","6379","5595","6815","7253","7003","8165","6606","8737","7651","9063","9403","8612","9959","11678","11314","12157","7047","9440","7904","5174","6375","4601","10096","3908","1273","2783","102","704","0","0","0","0","0","0","20230903"
"202308","5호선","왕십리(성동구청)","33","0","2312","389","2232","2934","5950","6512","8654","17610","5256","9192","4738","7039","5168","7541","5758","7714","6230","8399","7163","7949","7457","7963","9343","9026","10539","11618","14843","17580","8232","9103","7528","5538","7865","4556","6875","4041","2789","2621","488","1779","0","240","0","0","0","0","20230903"
"202308","5호선","우장산","0","0","7522","903","23354","4974","55710","12444","56636","21308","29606","15868","23896","13843","22737","13043","23107","15710","21223","18599","18879","18752","21439","22359","24812","26958","23865","34226","20073","56446","12227","42274","8708","24314","7564","22349","6026","23801","1912","12944","328","3345","0","0","0","0","0","0","20230903"
"202308","5호선","을지로4가","7","0","596","575","937","6382","2765","19919","3860","43769","3886","18283","4556","11767","6465","11456","7502","9851","8224","9177","9285","8035","10794","7105","13330","7091","26344","7039","37843","7601","14410","4366","9317","2845","7665","2565","5088","2031","2510","1399","312","438","0","0","0","0","0","0","20230903"
"202308","5호선","장한평","40","2","8101","1485","19541","14079","55027","24104","73475","65738","38081","29678","23039","20705","20427","18696","22094","18730","21840","19527","20465","18268","22944","21164","30726","26227","40551","38908","61418","66710","25975","44817","15644","26994","11959","24697","9543","23024","4215","14027","707","4021","1","126","0","0","0","0","20230903"
"202308","5호선","종로3가","53","6","1425","442","2312","6451","3423","15239","5914","42586","7536","34722","10201","30666","14004","31987","19551","31062","21833","30827","26105","26905","30490","25286","35493","25989","43877","29550","57935","34551","34587","19242","31850","11107","34579","8791","28007","7428","14402","4818","2006","1614","1","3","0","0","0","0","20230903"
"202308","5호선","천호(풍납토성)","107","1","7583","2058","12609","14365","28728","19676","36119","40850","22653","37128","21782","29445","24649","29600","28111","30025","29390","32661","30231","30686","36179","33444","42626","35138","49821","42865","53664","56426","37978","39351","34596","22718","26940","19298","19384","16800","9075","10310","1755","3123","0","4","0","0","0","0","20230903"
"202308","5호선","청구","9","0","1576","236","2679","1899","6899","3910","10651","14025","6481","7469","5257","4224","4873","3822","5302","4386","5143","4619","4953","4595","5113","5043","6902","5931","8656","7552","13486","10671","7025","6957","4674","5019","3593","4448","3122","4363","1526","2574","247","724","0","0","0","0","0","0","20230903"
"202308","5호선","충정로(경기대입구)","12","0","1045","241","2470","2107","6110","14225","8354","31608","4962","12099","3908","4216","4493","3573","4890","3804","5107","4316","5370","4163","5401","3916","7053","4591","17307","6190","26956","9614","7516","5825","5211","3952","4144","3993","2710","3582","1139","2484","183","601","0","63","0","0","0","0","20230903"
"202308","5호선","하남검단산","12","0","3643","10","9346","3304","23577","5734","18821","11797","11909","9072","9685","8634","8639","8528","9088","10226","9098","9647","8939","8705","10569","11421","12343","10061","12672","13592","12045","16684","7974","16992","7334","10175","6017","9191","4412","7926","1103","5472","128","2311","0","0","0","0","0","0","20230903"
"202308","5호선","하남시청(덕풍?신장)","34","0","5499","147","11690","4293","27319","6841","24190","13501","15400","8325","12485","8432","11571","7911","12217","7820","11410","10313","10129","9255","10750","12749","13938","14303","13621","15359","13998","23221","7888","21970","6176","11886","5130","12095","3134","10862","1219","6601","283","3106","0","0","0","0","0","0","20230903"
"202308","5호선","하남풍산","6","0","2041","316","5516","2255","10892","6727","10864","15149","6717","10088","6301","6022","5828","5301","6013","4864","6021","5994","6251","5593","6873","5583","8853","7403","11155","7512","13394","11612","5759","10184","4138","5387","4342","4909","2329","4982","688","3146","139","1219","0","0","0","0","0","0","20230903"
"202308","5호선","행당","25","1","4493","738","12303","2642","31626","4995","42450","8698","21028","6622","13556","5352","11662","6254","11689","7158","10622","7855","9268","9575","9805","11341","9608","14428","10258","19193","10120","32490","6456","20231","4757","12967","3816","12405","3010","10978","1091","6373","231","1818","0","0","0","0","0","0","20230903"
"202308","5호선","화곡","202","4","23787","1549","45070","10497","117295","14780","143174","30041","70900","25644","43511","19037","38261","19081","40129","22062","37118","25016","30933","28974","29771","36275","34525","49221","36671","67004","38134","122954","22314","87755","17000","53899","13787","50809","11052","43824","4599","26782","697","8123","0","1","0","0","0","0","20230903"
"202308","6호선","고려대(종암)","21","2","3937","786","8014","5574","20976","11768","26016","25970","14615","15675","9580","8099","9635","7337","11698","7987","12324","9712","10755","8724","12325","9181","19589","11224","21119","13866","19232","22329","9227","17643","6542","11276","6042","11115","5388","11336","2370","7969","460","2403","0","53","0","0","0","0","20230903"
"202308","6호선","공덕","120","1","5124","2202","8871","11600","20436","39917","30628","101464","21927","48460","18402","22102","20690","19037","21657","18971","22260","19484","22985","18727","26722","19241","32237","22601","59782","29570","86267","41401","35010","26431","27406","16780","26519","15854","20033","14193","8950","9857","1250","4109","0","99","0","0","0","0","20230903"
"202308","6호선","광흥창(서강)","6","0","3176","1241","8298","5064","19797","15885","25902","34800","16035","21267","12634","12572","13217","10002","14239","10635","12129","10790","12064","10157","13438","11284","14825","12223","22814","15942","31564","24505","14962","17617","9208","10926","8233","9756","5989","9455","2488","5628","407","1659","0","0","0","0","0","0","20230903"
"202308","6호선","구산","14","0","6285","174","11749","2167","30515","5541","36529","7696","20036","6120","13194","5322","11929","6619","12507","7133","10216","7893","8736","7863","10654","9960","11583","13205","10195","15131","9526","22221","6028","20632","4572","10593","4020","9415","3922","8504","1270","5133","200","1571","0","0","0","0","0","0","20230903"
"202308","6호선","녹사평(용산구청)","24","0","1180","597","1966","4097","4752","7973","6971","16289","5885","8539","4565","6876","4740","6781","5350","7491","6162","8247","6500","7334","7670","8558","10182","9043","13144","10957","17409","13063","11205","9459","10522","5892","10736","4808","9165","4336","4994","2637","637","795","0","0","0","0","0","0","20230903"
"202308","6호선","대흥(서강대앞)","7","0","2472","890","5617","4506","15283","13761","21261","30413","13225","19941","10008","12543","9971","10228","12472","12397","12408","13574","11412","11423","13656","11953","16043","13687","23007","17748","24486","24503","13062","16366","10200","9959","10954","8497","10547","8488","3521","5982","500","1796","0","0","0","0","0","0","20230903"
"202308","6호선","독바위","1","0","2629","182","4898","1023","13881","1902","12715","3373","6770","2665","4863","2958","4106","2575","4381","3013","3847","2988","3101","3280","3362","4108","3674","5501","3365","7193","3112","12168","1845","10418","1166","6201","950","5153","637","4903","294","3267","64","1067","0","0","0","0","0","0","20230903"
"202308","6호선","돌곶이","17","2","6904","1612","15484","4533","40303","5924","43153","17218","21625","11828","14800","10236","13336","8562","14940","10014","14873","9791","13296","10125","11814","13160","13568","16184","14775","22054","14029","33412","9781","27782","6409","15951","5107","13173","4212","13701","1885","8362","282","2911","0","0","0","0","0","0","20230903"
"202308","6호선","동묘앞","180","0","4847","924","4764","4634","9552","7675","14718","20951","11449","17566","11013","14660","13306","14861","16543","13763","15563","14669","16335","14649","17896","14435","20621","14449","20753","14879","20560","18832","11735","13435","8964","9357","7074","9097","5353","8914","2401","7616","398","1881","0","76","0","0","0","0","20230903"
"202308","6호선","디지털미디어시티","136","9","6780","2885","16970","12083","49204","31993","51900","71091","28023","30625","17108","12475","14601","10826","14619","11970","13839","12353","12474","13061","14478","15120","20112","21402","34458","30042","48117","48679","20924","35840","11401","21372","9882","19927","6526","18300","2884","11103","610","4439","0","9","0","0","0","0","20230903"
"202308","6호선","마포구청","18","0","6557","2089","14029","7827","40144","14705","55329","34125","32530","18463","20772","13263","18996","12364","19010","15611","19130","15898","17086","14896","18149","18008","21073","20676","26463","27915","36123","43302","17853","30512","12565","20735","12113","17284","8992","18023","4008","11127","606","3060","0","0","0","0","0","0","20230903"
"202308","6호선","망원","16","2","5452","894","10558","5119","26542","10106","37244","33519","23601","31533","17334","22148","17396","24501","21561","25659","21077","28400","21624","25744","22676","29550","25850","31962","31018","38791","40236","50167","26374","34411","23123","18702","22094","15882","17846","13683","8582","9428","1175","2265","0","0","0","0","0","0","20230903"
"202308","6호선","버티고개","0","0","806","413","2041","1268","5240","2597","7226","5291","4722","3286","3421","2579","2892","2250","3203","2516","2938","2772","2875","2995","3259","3522","3334","3927","4264","4727","5954","6783","2888","5135","1923","3387","1476","3192","1143","3004","483","1858","89","472","0","30","0","0","0","0","20230903"
"202308","6호선","보문","21","0","3868","1023","7929","4438","22146","8845","32019","18297","16726","10534","10313","6782","9506","6215","10808","7253","10123","7956","9164","6894","9989","8576","13122","10143","14027","14691","17150","23231","8607","17502","6624","11637","5882","11334","5022","11834","2591","8178","520","2786","0","0","0","0","0","0","20230903"
"202308","6호선","봉화산(서울의료원)","26","1","5805","980","16078","2660","48099","6054","38136","13081","18322","8017","13332","6415","11539","6285","11819","7742","10686","9010","9406","9433","9393","12160","10964","14291","12569","20772","11046","31457","5746","28840","4272","16211","3491","13771","2854","13790","1144","8062","177","2719","1","154","0","0","0","0","20230903"
"202308","6호선","불광","34","0","1753","542","4375","1999","11680","3583","13992","7691","7961","7312","6598","6006","7384","6380","7741","6577","8216","7590","8554","7085","10134","7999","10942","8606","10563","10567","10519","15525","6208","11452","5169","6457","4147","5854","2373","5578","967","3515","156","1247","0","0","0","0","0","0","20230903"
"202308","6호선","삼각지","6","1","1581","888","3252","6691","8443","14769","13488","26016","8898","11321","6662","8840","7878","8089","9885","8410","10815","9151","11190","8279","13135","7922","16479","8298","22757","11197","29111","15409","13052","9644","10413","6853","10134","5827","8205","6549","4487","4478","718","1317","0","0","0","0","0","0","20230903"
"202308","6호선","상수","45","3","4953","1112","6437","3187","10178","6925","14286","22652","10079","19896","7615","16369","8033","17809","10528","19845","12349","21664","13009","20220","15210","19364","18188","22604","24156","26823","29395","34757","21669","23811","19435","15420","21461","12088","21566","11157","14737","9030","2712","2807","0","0","0","0","0","0","20230903"
"202308","6호선","상월곡(한국과학기술연구원)","10","1","5347","607","9516","2430","24201","3631","28578","12431","14735","7421","9854","5399","8994","5050","9008","6208","8500","6209","7483","5986","7260","8477","8567","10257","8740","12974","10033","21048","5785","17047","3317","9759","5141","9494","2471","8865","1232","6112","136","1993","0","0","0","0","0","0","20230903"
"202308","6호선","새절(신사)","5","0","11274","678","21258","4345","53315","7743","61630","12725","31413","9622","19867","8742","17537","10084","17707","11758","16259","12750","13639","13150","13526","18222","16959","20853","15595","29817","14788","48720","9846","38729","6529","23333","5125","20749","3621","18353","1632","12384","305","4173","0","0","0","0","0","0","20230903"
"202308","6호선","석계","1242","5","9040","1626","19705","5514","48875","7898","52967","12331","27691","9788","20130","9421","16615","11002","17105","12986","16807","13226","14315","14306","13518","17835","15038","25146","15595","31717","14226","51990","10623","42853","7560","23551","6634","21349","5767","20003","3292","12386","647","4014","1","11","0","0","0","0","20230903"
"202308","6호선","신내","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","1","0","1","0","2","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","20230903"
"202308","6호선","신당","94","0","5673","1089","4570","7758","6946","14418","10878","34666","9104","21167","7770","12823","9660","11438","11818","11406","11409","13039","12385","11172","13809","9087","17697","11664","24003","14880","26253","21630","16125","19090","14402","9819","14982","7906","20944","7526","7280","8148","1551","2173","0","24","0","0","0","0","20230903"
"202308","6호선","안암(고대병원앞)","6","0","1916","1448","3562","7193","9533","16999","12918","34447","11355","31650","12484","19429","14168","14350","15990","16127","15592","18079","17428","15145","21156","13475","26863","13314","39462","15322","29856","20722","15797","15841","13435","10725","13399","11060","12641","11440","8527","7813","1438","3179","0","91","0","0","0","0","20230903"
"202308","6호선","약수","3","0","1286","335","2009","2258","4769","5910","7309","15605","5934","9134","4657","5525","4601","5380","5296","5036","5447","5464","5170","4568","6001","5633","6863","5845","9263","7894","13276","9452","7193","5947","5404","3386","5404","2933","4449","2678","2246","1581","376","543","0","0","0","0","0","0","20230903"
"202308","6호선","역촌","0","0","2439","345","6154","2648","16126","3244","17657","8781","9194","4780","6562","3777","6093","4867","6591","5234","6195","5215","5564","5247","5372","6228","5430","8605","5627","11507","5576","18611","3506","14870","2345","7840","1987","7989","1380","6978","695","4658","64","1365","0","0","0","0","0","0","20230903"
"202308","6호선","연신내","0","0","0","0","1","0","6","0","12","0","9","0","4","0","2","0","0","0","1","0","0","0","2","0","13","0","3","0","1","0","3","0","1","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","20230903"
"202308","6호선","월곡(동덕여대)","29","1","7096","831","14159","3822","40203","7731","47046","24592","23503","17046","16439","11689","14904","10299","15368","11869","14964","12280","13309","12823","14045","15550","16157","20218","19428","25798","24985","41515","12133","31426","8379","18160","7287","17209","4979","15910","2682","10282","552","3069","0","0","0","0","0","0","20230903"
"202308","6호선","월드컵경기장(성산)","1","0","826","1658","3275","3572","8502","5610","9619","9616","5445","8223","5670","8355","6570","8380","7050","9845","7792","10699","8390","10820","10470","11426","11544","12283","12759","16662","12272","23334","8051","13075","8353","5577","24741","4127","7779","3203","1794","1694","327","441","1","0","0","0","0","0","20230903"
